date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:59	901/901	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/digital-marketing-course-with-placement/feed/	D:/college-project/kalamClone/www.kalamacademy.org/digital-marketing-course-with-placement/feed/index.html	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:00	91370/91370	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:58%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/8029	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/8029.json	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:00	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=8029	D:/college-project/kalamClone/www.kalamacademy.org/index4291.html	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:00	512992/512992	---M--	200	added ('OK')	image/webp	etag:%227d3e0-5f714dc392065%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/DIGITAL-MARKETING-COURSE-WITH-PLACEMENT.webp	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/DIGITAL-MARKETING-COURSE-WITH-PLACEMENT.webp	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:00	2896/2896	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:59%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdigital-marketing-course-with-placement%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed8b11.json	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:00	3102/3102	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:22:59%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdigital-marketing-course-with-placement%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed1cd3	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:00	130160/130160	---M--	200	added ('OK')	image/webp	etag:%221fc70-5f71757a16bf9%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/Digital-Marketing-Course-with-Placement.-1024x576.webp	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/Digital-Marketing-Course-with-Placement.-1024x576.webp	(from https://www.kalamacademy.org/digital-marketing-course-with-placement/)
23:53:01	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2002%20Aug%202025%2018:23:00%20GMT	https://www.kalamacademy.org/xmlrpc.php	D:/college-project/kalamClone/www.kalamacademy.org/xmlrpc.php	(from https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/)
23:53:01	30462/30462	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:00%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/1068	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/1068.json	(from https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/)
23:53:01	1860/1860	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/feed/	D:/college-project/kalamClone/www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/feed/index.html	(from https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/)
23:53:01	2753/2753	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:00%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdigital-marketing-course-training-institute-in-ranchi%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed512e.json	(from https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/)
23:53:02	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=1068	D:/college-project/kalamClone/www.kalamacademy.org/index8600.html	(from https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/)
23:53:02	2920/2920	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:23:01%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdigital-marketing-course-training-institute-in-ranchi%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed3403	(from https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/)
23:53:02	186086/186086	---M--	200	added ('OK')	image/png	etag:%222d6e6-61427725be9ab%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/Screenshot_20240321-135400-1-739x1024.png	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/Screenshot_20240321-135400-1-739x1024.png	(from https://www.kalamacademy.org/add-new-products/)
23:53:03	805/805	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/add-new-products/feed/	D:/college-project/kalamClone/www.kalamacademy.org/add-new-products/feed/index.html	(from https://www.kalamacademy.org/add-new-products/)
23:53:03	46653/46653	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:02%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/11887	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/11887.json	(from https://www.kalamacademy.org/add-new-products/)
23:53:03	3077/3077	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:02%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fadd-new-products%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed6e73.json	(from https://www.kalamacademy.org/add-new-products/)
23:53:03	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=11887	D:/college-project/kalamClone/www.kalamacademy.org/index1c97.html	(from https://www.kalamacademy.org/add-new-products/)
23:53:03	3342/3342	---MC-	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:23:03%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fadd-new-products%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed1e15	(from https://www.kalamacademy.org/add-new-products/)
23:53:04	6520/6520	---M--	200	added ('OK')	image/jpeg	etag:%221978-614269ab2db41%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-12.22.52_87e0bac7-1024x177.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-12.22.52_87e0bac7-1024x177.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:04	9377/9377	---M--	200	added ('OK')	image/jpeg	etag:%2224a1-614269c3de7ea%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-12.22.53_16504d80-1024x183.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-12.22.53_16504d80-1024x183.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:04	45487/45487	---M--	200	added ('OK')	image/jpeg	etag:%22b1af-61427a6472460%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-14.08.51_27bb8bd4-849x1024.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-14.08.51_27bb8bd4-849x1024.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:04	7607/7607	---M--	200	added ('OK')	image/jpeg	etag:%221db7-614269d4f482f%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-12.22.53_973aefa7-1-1024x169.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-21-at-12.22.53_973aefa7-1-1024x169.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:05	5284/5284	---M--	200	added ('OK')	image/jpeg	etag:%2214a4-61427fe1b068e%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0022-1024x177.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0022-1024x177.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:05	5428/5428	---M--	200	added ('OK')	image/jpeg	etag:%221534-6142800def0db%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0023-1024x162.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0023-1024x162.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:05	6225/6225	---M--	200	added ('OK')	image/jpeg	etag:%221851-6142803185e1d%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0024-1024x165.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0024-1024x165.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:05	6229/6229	---M--	200	added ('OK')	image/jpeg	etag:%221855-614280202101e%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0025-1024x184.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0025-1024x184.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:06	5815/5815	---M--	200	added ('OK')	image/jpeg	etag:%2216b7-6142808a06d8e%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0026-1024x178.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0026-1024x178.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:06	7257/7257	---M--	200	added ('OK')	image/jpeg	etag:%221c59-6142807bcd3de%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0027-1024x176.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0027-1024x176.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:06	98836/98836	---M--	200	added ('OK')	image/png	etag:%2218214-614292ca87fc4%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/Screenshot_20240321-152849-1-1-3-1024x262.png	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/Screenshot_20240321-152849-1-1-3-1024x262.png	(from https://www.kalamacademy.org/add-new-products/)
23:53:06	9006/9006	---M--	200	added ('OK')	image/jpeg	etag:%22232e-6142806f1e6b6%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0028-1024x177.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0028-1024x177.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:07	5502/5502	---M--	200	added ('OK')	image/jpeg	etag:%22157e-6142805738c09%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0029-1024x177.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0029-1024x177.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:07	8908/8908	---M--	200	added ('OK')	image/jpeg	etag:%2222cc-614280b99db1a%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0030-1024x177.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0030-1024x177.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:07	6197/6197	---M--	200	added ('OK')	image/jpeg	etag:%221835-614280a759abe%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0031-1024x174.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0031-1024x174.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:07	6984/6984	---M--	200	added ('OK')	image/jpeg	etag:%221b48-6142809abde35%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0032-1024x180.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0032-1024x180.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:08	5537/5537	---M--	200	added ('OK')	image/jpeg	etag:%2215a1-614280e4958df%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0033-1024x187.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0033-1024x187.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:08	4152/4152	---M--	200	added ('OK')	image/jpeg	etag:%221038-614280d7aba5b%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0034-1024x181.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0034-1024x181.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:08	4338/4338	---M--	200	added ('OK')	image/jpeg	etag:%2210f2-614280ca6b91e%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0035-1024x174.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0035-1024x174.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:08	5895/5895	---M--	200	added ('OK')	image/jpeg	etag:%221707-614280f13bd49%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0036-1024x183.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240321-WA0036-1024x183.jpg	(from https://www.kalamacademy.org/add-new-products/)
23:53:09	11489/11489	---M--	200	added ('OK')	image/jpeg	etag:%222ce1-614634bf7723d%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0019-1024x307.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0019-1024x307.jpg	(from https://www.kalamacademy.org/extra-pages/)
23:53:09	22843/22843	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:08%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/11921	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/11921.json	(from https://www.kalamacademy.org/extra-pages/)
23:53:09	790/790	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/extra-pages/feed/	D:/college-project/kalamClone/www.kalamacademy.org/extra-pages/feed/index.html	(from https://www.kalamacademy.org/extra-pages/)
23:53:09	3162/3162	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:08%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fextra-pages%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embedfd0c.json	(from https://www.kalamacademy.org/extra-pages/)
23:53:09	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=11921	D:/college-project/kalamClone/www.kalamacademy.org/index3d56.html	(from https://www.kalamacademy.org/extra-pages/)
23:53:10	3459/3459	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:23:09%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fextra-pages%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embedee7f	(from https://www.kalamacademy.org/extra-pages/)
23:53:10	8669/8669	---M--	200	added ('OK')	image/jpeg	etag:%2221dd-614634e674d30%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0018-1024x170.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0018-1024x170.jpg	(from https://www.kalamacademy.org/extra-pages/)
23:53:10	25123/25123	---M--	200	added ('OK')	image/jpeg	etag:%226223-6146354b208a9%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0014.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0014.jpg	(from https://www.kalamacademy.org/extra-pages/)
23:53:10	5788/5788	---M--	200	added ('OK')	image/jpeg	etag:%22169c-6146350d4b33c%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0017-1024x151.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0017-1024x151.jpg	(from https://www.kalamacademy.org/extra-pages/)
23:53:11	10439/10439	---M--	200	added ('OK')	image/jpeg	etag:%2228c7-6146351ea2e3e%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0016-1024x619.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0016-1024x619.jpg	(from https://www.kalamacademy.org/extra-pages/)
23:53:11	3385/3385	---M--	200	added ('OK')	image/jpeg	etag:%22d39-61463535d9c1f%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0015.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/IMG-20240324-WA0015.jpg	(from https://www.kalamacademy.org/extra-pages/)
23:53:11	24436/24436	---M--	200	added ('OK')	image/jpeg	etag:%225f74-614a09cc00663%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/image-1.jpeg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/image-1.jpg	(from https://www.kalamacademy.org/cancel-order/)
23:53:12	793/793	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/cancel-order/feed/	D:/college-project/kalamClone/www.kalamacademy.org/cancel-order/feed/index.html	(from https://www.kalamacademy.org/cancel-order/)
23:53:12	15068/15068	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:10%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/11917	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/11917.json	(from https://www.kalamacademy.org/cancel-order/)
23:53:12	2609/2609	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:11%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fcancel-order%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed5b35.json	(from https://www.kalamacademy.org/cancel-order/)
23:53:12	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=11917	D:/college-project/kalamClone/www.kalamacademy.org/indexb3cc.html	(from https://www.kalamacademy.org/cancel-order/)
23:53:12	2825/2825	---MC-	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:23:11%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fcancel-order%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embedd2f0	(from https://www.kalamacademy.org/cancel-order/)
23:53:13	35675/35675	---M--	200	added ('OK')	image/jpeg	etag:%228b5b-61462e1b6bb38%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.48.53_4d794034-1024x704.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.48.53_4d794034-1024x704.jpg	(from https://www.kalamacademy.org/online-payment/)
23:53:13	17708/17708	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:12%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/11915	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/11915.json	(from https://www.kalamacademy.org/online-payment/)
23:53:13	799/799	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/online-payment/feed/	D:/college-project/kalamClone/www.kalamacademy.org/online-payment/feed/index.html	(from https://www.kalamacademy.org/online-payment/)
23:53:14	2959/2959	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:13%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fonline-payment%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed9246.json	(from https://www.kalamacademy.org/online-payment/)
23:53:14	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=11915	D:/college-project/kalamClone/www.kalamacademy.org/indexcca7.html	(from https://www.kalamacademy.org/online-payment/)
23:53:14	3211/3211	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:23:13%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fonline-payment%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed722f	(from https://www.kalamacademy.org/online-payment/)
23:53:14	10388/10388	---M--	200	added ('OK')	image/jpeg	etag:%222894-61462834c052e%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.39_06d0320c-1024x280.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.39_06d0320c-1024x280.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:15	796/796	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/delivery-slot/feed/	D:/college-project/kalamClone/www.kalamacademy.org/delivery-slot/feed/index.html	(from https://www.kalamacademy.org/delivery-slot/)
23:53:15	30718/30718	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:14%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/11911	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/11911.json	(from https://www.kalamacademy.org/delivery-slot/)
23:53:15	3100/3100	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:23:14%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdelivery-slot%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embede05e.json	(from https://www.kalamacademy.org/delivery-slot/)
23:53:15	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=11911	D:/college-project/kalamClone/www.kalamacademy.org/index2edf.html	(from https://www.kalamacademy.org/delivery-slot/)
23:53:15	3374/3374	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:23:15%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdelivery-slot%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed602d	(from https://www.kalamacademy.org/delivery-slot/)
23:53:16	5921/5921	---M--	200	added ('OK')	image/jpeg	etag:%221721-614628e87c7cd%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.39_a7778b23-1024x156.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.39_a7778b23-1024x156.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:16	6694/6694	---M--	200	added ('OK')	image/jpeg	etag:%221a26-6146290960686%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.39_9a03d77c-1024x169.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.39_9a03d77c-1024x169.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:16	6828/6828	---M--	200	added ('OK')	image/jpeg	etag:%221aac-614629e9d2dbd%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.38_47d1d92a-1024x175.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.38_47d1d92a-1024x175.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:16	5560/5560	---M--	200	added ('OK')	image/jpeg	etag:%2215b8-61462a0741265%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.38_3493ef37-1024x166.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.38_3493ef37-1024x166.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:17	8095/8095	---M--	200	added ('OK')	image/jpeg	etag:%221f9f-614629c05ecdb%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.38_84ff3886-1024x160.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.38_84ff3886-1024x160.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:17	4358/4358	---M--	200	added ('OK')	image/jpeg	etag:%221106-61462a5a0d6d7%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.37_7a784e15.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.37_7a784e15.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:17	5013/5013	---M--	200	added ('OK')	image/jpeg	etag:%221395-61462ab1cc89b%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.37_80bf48ef.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.37_80bf48ef.jpg	(from https://www.kalamacademy.org/delivery-slot/)
23:53:17	64701/64701	---M--	200	added ('OK')	image/jpeg	etag:%22fcbd-61462a8d1bfa9%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.36_171b6a88-930x1024.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-24-at-12.20.36_171b6a88-930x1024.jpg	(from https://www.kalamacademy.org/delivery-slot/)
